score;content;case_folding;cleaning;tokenisasi;normalisasi;stopword_removal;stemming
5;"Aplikasi keren. Dulu saya kalo mau nonton harus cepet"" ke bioskop 1 jam sebelum tayang biar bisa kebagian tiket & tempat duduk paling atas, skarang saya bebas mau pilih tempat duduk dan ga perlu lagi antri beli tiket";"aplikasi keren. dulu saya kalo mau nonton harus cepet"" ke bioskop 1 jam sebelum tayang biar bisa kebagian tiket & tempat duduk paling atas, skarang saya bebas mau pilih tempat duduk dan ga perlu lagi antri beli tiket";aplikasi keren dulu saya kalo mau nonton harus cepet ke bioskop 1 jam sebelum tayang biar bisa kebagian tiket  tempat duduk paling atas skarang saya bebas mau pilih tempat duduk dan ga perlu lagi antri beli tiket;['aplikasi', 'keren', 'dulu', 'saya', 'kalo', 'mau', 'nonton', 'harus', 'cepet', 'ke', 'bioskop', '1', 'jam', 'sebelum', 'tayang', 'biar', 'bisa', 'kebagian', 'tiket', 'tempat', 'duduk', 'paling', 'atas', 'skarang', 'saya', 'bebas', 'mau', 'pilih', 'tempat', 'duduk', 'dan', 'ga', 'perlu', 'lagi', 'antri', 'beli', 'tiket'];['aplikasi', 'keren', 'dulu', 'saya', 'kalau', 'mau', 'nonton', 'harus', 'cepat', 'ke', 'bioskop', '1', 'jam', 'sebelum', 'tayang', 'biar', 'bisa', 'kebagian', 'tiket', 'tempat', 'duduk', 'paling', 'atas', 'skarang', 'saya', 'bebas', 'mau', 'pilih', 'tempat', 'duduk', 'dan', 'tidak', 'perlu', 'lagi', 'antri', 'beli', 'tiket'];['aplikasi', 'keren', 'dulu', 'saya', 'kalau', 'mau', 'nonton', 'harus', 'cepat', 'ke', 'bioskop', '1', 'jam', 'sebelum', 'tayang', 'biar', 'bisa', 'kebagian', 'tiket', 'tempat', 'duduk', 'paling', 'atas', 'skarang', 'saya', 'bebas', 'mau', 'pilih', 'tempat', 'duduk', 'dan', 'tidak', 'perlu', 'lagi', 'antri', 'beli', 'tiket'];['aplikasi', 'keren', 'dulu', 'saya', 'kalau', 'mau', 'nonton', 'harus', 'cepat', 'ke', 'bioskop', '1', 'jam', 'belum', 'tayang', 'biar', 'bisa', 'bagi', 'tiket', 'tempat', 'duduk', 'paling', 'atas', 'skarang', 'saya', 'bebas', 'mau', 'pilih', 'tempat', 'duduk', 'dan', 'tidak', 'perlu', 'lagi', 'antri', 'beli', 'tiket']
1;Kecewa srg kali minta di update, pdhl blm 1 bln minta update lg... Tolong dong dipikirkan kl mau update perlu memori yg besar, sdgkan kita kapasitas sdh sekarat.. Kl gk mikir msh ada saldo dlm aplikasi ni, sdh d hapus saja;kecewa srg kali minta di update, pdhl blm 1 bln minta update lg... tolong dong dipikirkan kl mau update perlu memori yg besar, sdgkan kita kapasitas sdh sekarat.. kl gk mikir msh ada saldo dlm aplikasi ni, sdh d hapus saja;kecewa srg kali minta di update pdhl blm 1 bln minta update lg tolong dong dipikirkan kl mau update perlu memori yg besar sdgkan kita kapasitas sdh sekarat kl gk mikir msh ada saldo dlm aplikasi ni sdh d hapus saja;['kecewa', 'srg', 'kali', 'minta', 'di', 'update', 'pdhl', 'blm', '1', 'bln', 'minta', 'update', 'lg', 'tolong', 'dong', 'dipikirkan', 'kl', 'mau', 'update', 'perlu', 'memori', 'yg', 'besar', 'sdgkan', 'kita', 'kapasitas', 'sdh', 'sekarat', 'kl', 'gk', 'mikir', 'msh', 'ada', 'saldo', 'dlm', 'aplikasi', 'ni', 'sdh', 'd', 'hapus', 'saja'];['kecewa', 'srg', 'kali', 'minta', 'di', 'perbarui', 'padahal', 'belum', '1', 'bulan', 'minta', 'perbarui', 'lagi', 'tolong', 'dong', 'dipikirkan', 'kalau', 'mau', 'perbarui', 'perlu', 'memori', 'yang', 'besar', 'sdgkan', 'kita', 'kapasitas', 'sudah', 'sekarat', 'kalau', 'tidak', 'mikir', 'masih', 'ada', 'saldo', 'dalam', 'aplikasi', 'ini', 'sudah', 'di', 'hapus', 'saja'];['kecewa', 'srg', 'kali', 'minta', 'di', 'perbarui', 'padahal', 'belum', '1', 'bulan', 'minta', 'perbarui', 'lagi', 'tolong', 'dong', 'dipikirkan', 'kalau', 'mau', 'perbarui', 'perlu', 'memori', 'yang', 'besar', 'sdgkan', 'kita', 'kapasitas', 'sudah', 'sekarat', 'kalau', 'tidak', 'mikir', 'masih', 'ada', 'saldo', 'dalam', 'aplikasi', 'ini', 'sudah', 'di', 'hapus', 'saja'];['kecewa', 'srg', 'kali', 'minta', 'di', 'baru', 'padahal', 'belum', '1', 'bulan', 'minta', 'baru', 'lagi', 'tolong', 'dong', 'pikir', 'kalau', 'mau', 'baru', 'perlu', 'memori', 'yang', 'besar', 'sdgkan', 'kita', 'kapasitas', 'sudah', 'sekarat', 'kalau', 'tidak', 'mikir', 'masih', 'ada', 'saldo', 'dalam', 'aplikasi', 'ini', 'sudah', 'di', 'hapus', 'saja']
1;Sangat tidak nyaman karena metode pembayaran hanya mengharuskan akun dana. Tidak ada metode cara pembayaran lainnya. Terlalu banyak aplikasi yang harus digunakan. Catatan buat aplikasi ini, jika sifatnya ingin memudahkan tolong metode pembayarannya juga diperluas. Jangan hanya satu saja. Terima kasih;sangat tidak nyaman karena metode pembayaran hanya mengharuskan akun dana. tidak ada metode cara pembayaran lainnya. terlalu banyak aplikasi yang harus digunakan. catatan buat aplikasi ini, jika sifatnya ingin memudahkan tolong metode pembayarannya juga diperluas. jangan hanya satu saja. terima kasih;sangat tidak nyaman karena metode pembayaran hanya mengharuskan akun dana tidak ada metode cara pembayaran lainnya terlalu banyak aplikasi yang harus digunakan catatan buat aplikasi ini jika sifatnya ingin memudahkan tolong metode pembayarannya juga diperluas jangan hanya satu saja terima kasih;['sangat', 'tidak', 'nyaman', 'karena', 'metode', 'pembayaran', 'hanya', 'mengharuskan', 'akun', 'dana', 'tidak', 'ada', 'metode', 'cara', 'pembayaran', 'lainnya', 'terlalu', 'banyak', 'aplikasi', 'yang', 'harus', 'digunakan', 'catatan', 'buat', 'aplikasi', 'ini', 'jika', 'sifatnya', 'ingin', 'memudahkan', 'tolong', 'metode', 'pembayarannya', 'juga', 'diperluas', 'jangan', 'hanya', 'satu', 'saja', 'terima', 'kasih'];['sangat', 'tidak', 'nyaman', 'karena', 'metode', 'pembayaran', 'hanya', 'mengharuskan', 'akun', 'dana', 'tidak', 'ada', 'metode', 'cara', 'pembayaran', 'lainnya', 'terlalu', 'banyak', 'aplikasi', 'yang', 'harus', 'digunakan', 'catatan', 'buat', 'aplikasi', 'ini', 'jika', 'sifatnya', 'ingin', 'memudahkan', 'tolong', 'metode', 'pembayarannya', 'juga', 'diperluas', 'jangan', 'hanya', 'satu', 'saja', 'terima', 'kasih'];['sangat', 'tidak', 'nyaman', 'karena', 'metode', 'pembayaran', 'hanya', 'mengharuskan', 'akun', 'dana', 'tidak', 'ada', 'metode', 'cara', 'pembayaran', 'lainnya', 'terlalu', 'banyak', 'aplikasi', 'yang', 'harus', 'digunakan', 'catatan', 'buat', 'aplikasi', 'ini', 'jika', 'sifatnya', 'ingin', 'memudahkan', 'tolong', 'metode', 'pembayarannya', 'juga', 'diperluas', 'jangan', 'hanya', 'satu', 'saja', 'terima', 'kasih'];['sangat', 'tidak', 'nyaman', 'karena', 'metode', 'bayar', 'hanya', 'harus', 'akun', 'dana', 'tidak', 'ada', 'metode', 'cara', 'bayar', 'lain', 'terlalu', 'banyak', 'aplikasi', 'yang', 'harus', 'guna', 'catat', 'buat', 'aplikasi', 'ini', 'jika', 'sifat', 'ingin', 'mudah', 'tolong', 'metode', 'bayar', 'juga', 'luas', 'jangan', 'hanya', 'satu', 'saja', 'terima', 'kasih']
3;Aplikasi terbaik, mantablah pokoknya..tapi ada 1 yang kurang,klo bisa tersedia juga untuk pembelian tiket Cinemaxx,supaya mempermudah pengguna jug memilih bioskop yang diinginkan tanpa harus mengantri lagi;aplikasi terbaik, mantablah pokoknya..tapi ada 1 yang kurang,klo bisa tersedia juga untuk pembelian tiket cinemaxx,supaya mempermudah pengguna jug memilih bioskop yang diinginkan tanpa harus mengantri lagi;aplikasi terbaik mantablah pokoknyatapi ada 1 yang kurangklo bisa tersedia juga untuk pembelian tiket cinemaxxsupaya mempermudah pengguna jug memilih bioskop yang diinginkan tanpa harus mengantri lagi;['aplikasi', 'terbaik', 'mantablah', 'pokoknyatapi', 'ada', '1', 'yang', 'kurangklo', 'bisa', 'tersedia', 'juga', 'untuk', 'pembelian', 'tiket', 'cinemaxxsupaya', 'mempermudah', 'pengguna', 'jug', 'memilih', 'bioskop', 'yang', 'diinginkan', 'tanpa', 'harus', 'mengantri', 'lagi'];['aplikasi', 'terbaik', 'mantablah', 'pokoknyatapi', 'ada', '1', 'yang', 'kurangklo', 'bisa', 'tersedia', 'juga', 'untuk', 'pembelian', 'tiket', 'cinemaxxsupaya', 'mempermudah', 'pengguna', 'jug', 'memilih', 'bioskop', 'yang', 'diinginkan', 'tanpa', 'harus', 'mengantri', 'lagi'];['aplikasi', 'terbaik', 'mantablah', 'pokoknyatapi', 'ada', '1', 'yang', 'kurangklo', 'bisa', 'tersedia', 'juga', 'untuk', 'pembelian', 'tiket', 'cinemaxxsupaya', 'mempermudah', 'pengguna', 'jug', 'memilih', 'bioskop', 'yang', 'diinginkan', 'tanpa', 'harus', 'mengantri', 'lagi'];['aplikasi', 'baik', 'mantablah', 'pokoknyatapi', 'ada', '1', 'yang', 'kurangklo', 'bisa', 'sedia', 'juga', 'untuk', 'beli', 'tiket', 'cinemaxxsupaya', 'mudah', 'guna', 'jug', 'pilih', 'bioskop', 'yang', 'ingin', 'tanpa', 'harus', 'antri', 'lagi']
5;Bagus banget! pemesanan tiketnya juga mudah dan metode pembayarannya juga beragam. Cocok banget buat pencinta film yg mau nonton tapi nggak ribet👍;bagus banget! pemesanan tiketnya juga mudah dan metode pembayarannya juga beragam. cocok banget buat pencinta film yg mau nonton tapi nggak ribet👍;bagus banget pemesanan tiketnya juga mudah dan metode pembayarannya juga beragam cocok banget buat pencinta film yg mau nonton tapi nggak ribet👍;['bagus', 'banget', 'pemesanan', 'tiketnya', 'juga', 'mudah', 'dan', 'metode', 'pembayarannya', 'juga', 'beragam', 'cocok', 'banget', 'buat', 'pencinta', 'film', 'yg', 'mau', 'nonton', 'tapi', 'nggak', 'ribet👍'];['bagus', 'banget', 'pemesanan', 'tiketnya', 'juga', 'mudah', 'dan', 'metode', 'pembayarannya', 'juga', 'beragam', 'cocok', 'banget', 'buat', 'pencinta', 'film', 'yang', 'mau', 'nonton', 'tapi', 'tidak', 'ribet👍'];['bagus', 'banget', 'pemesanan', 'tiketnya', 'juga', 'mudah', 'dan', 'metode', 'pembayarannya', 'juga', 'beragam', 'cocok', 'banget', 'buat', 'pencinta', 'film', 'yang', 'mau', 'nonton', 'tapi', 'tidak', 'ribet👍'];['bagus', 'banget', 'mesan', 'tiket', 'juga', 'mudah', 'dan', 'metode', 'bayar', 'juga', 'agam', 'cocok', 'banget', 'buat', 'cinta', 'film', 'yang', 'mau', 'nonton', 'tapi', 'tidak', 'ribet']
1;susah nya mendapatkan tiket alasan kursi penuh padahal sy booking langung bayar. dan refund nya sekitar satu jam sejak bayar baru ada notif, terpaksa membeli ulang tiket nya , itu pun biaya layanan 3rb tidak di refund.;susah nya mendapatkan tiket alasan kursi penuh padahal sy booking langung bayar. dan refund nya sekitar satu jam sejak bayar baru ada notif, terpaksa membeli ulang tiket nya , itu pun biaya layanan 3rb tidak di refund.;susah nya mendapatkan tiket alasan kursi penuh padahal sy booking langung bayar dan refund nya sekitar satu jam sejak bayar baru ada notif terpaksa membeli ulang tiket nya  itu pun biaya layanan 3rb tidak di refund;['susah', 'nya', 'mendapatkan', 'tiket', 'alasan', 'kursi', 'penuh', 'padahal', 'sy', 'booking', 'langung', 'bayar', 'dan', 'refund', 'nya', 'sekitar', 'satu', 'jam', 'sejak', 'bayar', 'baru', 'ada', 'notif', 'terpaksa', 'membeli', 'ulang', 'tiket', 'nya', 'itu', 'pun', 'biaya', 'layanan', '3rb', 'tidak', 'di', 'refund'];['susah', 'nya', 'mendapatkan', 'tiket', 'alasan', 'kursi', 'penuh', 'padahal', 'saya', 'pesan', 'langung', 'bayar', 'dan', 'refund', 'nya', 'sekitar', 'satu', 'jam', 'sejak', 'bayar', 'baru', 'ada', 'notif', 'terpaksa', 'membeli', 'ulang', 'tiket', 'nya', 'itu', 'pun', 'biaya', 'layanan', '3rb', 'tidak', 'di', 'refund'];['susah', 'nya', 'mendapatkan', 'tiket', 'alasan', 'kursi', 'penuh', 'padahal', 'saya', 'pesan', 'langung', 'bayar', 'dan', 'refund', 'nya', 'sekitar', 'satu', 'jam', 'sejak', 'bayar', 'baru', 'ada', 'notif', 'terpaksa', 'membeli', 'ulang', 'tiket', 'nya', 'itu', 'pun', 'biaya', 'layanan', '3rb', 'tidak', 'di', 'refund'];['susah', 'nya', 'dapat', 'tiket', 'alas', 'kursi', 'penuh', 'padahal', 'saya', 'pesan', 'langung', 'bayar', 'dan', 'refund', 'nya', 'sekitar', 'satu', 'jam', 'sejak', 'bayar', 'baru', 'ada', 'notif', 'paksa', 'beli', 'ulang', 'tiket', 'nya', 'itu', 'pun', 'biaya', 'layan', '3rb', 'tidak', 'di', 'refund']
5;mudah praktis dan nyaman dan murah karena selalu diberikan disko...tidak perlu antri sangat simple..thanks TIX ID;mudah praktis dan nyaman dan murah karena selalu diberikan disko...tidak perlu antri sangat simple..thanks tix id;mudah praktis dan nyaman dan murah karena selalu diberikan diskotidak perlu antri sangat simplethanks tix id;['mudah', 'praktis', 'dan', 'nyaman', 'dan', 'murah', 'karena', 'selalu', 'diberikan', 'diskotidak', 'perlu', 'antri', 'sangat', 'simplethanks', 'tix', 'id'];['mudah', 'praktis', 'dan', 'nyaman', 'dan', 'murah', 'karena', 'selalu', 'diberikan', 'diskotidak', 'perlu', 'antri', 'sangat', 'simplethanks', 'tix', 'id'];['mudah', 'praktis', 'dan', 'nyaman', 'dan', 'murah', 'karena', 'selalu', 'diberikan', 'diskotidak', 'perlu', 'antri', 'sangat', 'simplethanks', 'tix', 'id'];['mudah', 'praktis', 'dan', 'nyaman', 'dan', 'murah', 'karena', 'selalu', 'beri', 'diskotidak', 'perlu', 'antri', 'sangat', 'simplethanks', 'tix', 'id']
5;Sangat membantu memudahkan pesan tiket tanpa beranjak dari kursi dan tanpa taku gak kebagian kursi favorit didalam bioskopnya. Appnya mudah dan enak dilihat, pertahankan dan tingkatkan fitur fiturnya;sangat membantu memudahkan pesan tiket tanpa beranjak dari kursi dan tanpa taku gak kebagian kursi favorit didalam bioskopnya. appnya mudah dan enak dilihat, pertahankan dan tingkatkan fitur fiturnya;sangat membantu memudahkan pesan tiket tanpa beranjak dari kursi dan tanpa taku gak kebagian kursi favorit didalam bioskopnya appnya mudah dan enak dilihat pertahankan dan tingkatkan fitur fiturnya;['sangat', 'membantu', 'memudahkan', 'pesan', 'tiket', 'tanpa', 'beranjak', 'dari', 'kursi', 'dan', 'tanpa', 'taku', 'gak', 'kebagian', 'kursi', 'favorit', 'didalam', 'bioskopnya', 'appnya', 'mudah', 'dan', 'enak', 'dilihat', 'pertahankan', 'dan', 'tingkatkan', 'fitur', 'fiturnya'];['sangat', 'membantu', 'memudahkan', 'pesan', 'tiket', 'tanpa', 'beranjak', 'dari', 'kursi', 'dan', 'tanpa', 'taku', 'tidak', 'kebagian', 'kursi', 'favorit', 'didalam', 'bioskopnya', 'appnya', 'mudah', 'dan', 'enak', 'dilihat', 'pertahankan', 'dan', 'tingkatkan', 'fitur', 'fiturnya'];['sangat', 'membantu', 'memudahkan', 'pesan', 'tiket', 'tanpa', 'beranjak', 'dari', 'kursi', 'dan', 'tanpa', 'taku', 'tidak', 'kebagian', 'kursi', 'favorit', 'didalam', 'bioskopnya', 'appnya', 'mudah', 'dan', 'enak', 'dilihat', 'pertahankan', 'dan', 'tingkatkan', 'fitur', 'fiturnya'];['sangat', 'bantu', 'mudah', 'pesan', 'tiket', 'tanpa', 'anjak', 'dari', 'kursi', 'dan', 'tanpa', 'taku', 'tidak', 'bagi', 'kursi', 'favorit', 'dalam', 'bioskop', 'appnya', 'mudah', 'dan', 'enak', 'lihat', 'tahan', 'dan', 'tingkat', 'fitur', 'fiturnya']
1;Pas lg ada promo msk ke tix id super duper lemot...servernya payah bgtu bnyak yg menggunakan app ini mala lemot mengecewakan,tingkatkan lg biar ga ada gangguan donk...;pas lg ada promo msk ke tix id super duper lemot...servernya payah bgtu bnyak yg menggunakan app ini mala lemot mengecewakan,tingkatkan lg biar ga ada gangguan donk...;pas lg ada promo msk ke tix id super duper lemotservernya payah bgtu bnyak yg menggunakan app ini mala lemot mengecewakantingkatkan lg biar ga ada gangguan donk;['pas', 'lg', 'ada', 'promo', 'msk', 'ke', 'tix', 'id', 'super', 'duper', 'lemotservernya', 'payah', 'bgtu', 'bnyak', 'yg', 'menggunakan', 'app', 'ini', 'mala', 'lemot', 'mengecewakantingkatkan', 'lg', 'biar', 'ga', 'ada', 'gangguan', 'donk'];['pas', 'lagi', 'ada', 'promo', 'masuk', 'ke', 'tix', 'id', 'super', 'duper', 'lemotservernya', 'payah', 'bgtu', 'banyak', 'yang', 'menggunakan', 'aplikasi', 'ini', 'mala', 'lambat', 'mengecewakantingkatkan', 'lagi', 'biar', 'tidak', 'ada', 'gangguan', 'dong'];['pas', 'lagi', 'ada', 'promo', 'masuk', 'ke', 'tix', 'id', 'super', 'duper', 'lemotservernya', 'payah', 'bgtu', 'banyak', 'yang', 'menggunakan', 'aplikasi', 'ini', 'mala', 'lambat', 'mengecewakantingkatkan', 'lagi', 'biar', 'tidak', 'ada', 'gangguan', 'dong'];['pas', 'lagi', 'ada', 'promo', 'masuk', 'ke', 'tix', 'id', 'super', 'duper', 'lemotservernya', 'payah', 'bgtu', 'banyak', 'yang', 'guna', 'aplikasi', 'ini', 'mala', 'lambat', 'mengecewakantingkatkan', 'lagi', 'biar', 'tidak', 'ada', 'ganggu', 'dong']
1;3× gagal transaksi padahal pas direfresh kursi masih kosong, saldo tiba tiba di refund terus transaksi yang ke 4 tiketnya dah terjual wkwk. Ini ada jadwal upload pembelian tiketnya ga sih? Kirain jadwal XXI diupload dihari itunya juga, ternyata berubah ubah;3× gagal transaksi padahal pas direfresh kursi masih kosong, saldo tiba tiba di refund terus transaksi yang ke 4 tiketnya dah terjual wkwk. ini ada jadwal upload pembelian tiketnya ga sih? kirain jadwal xxi diupload dihari itunya juga, ternyata berubah ubah;3× gagal transaksi padahal pas direfresh kursi masih kosong saldo tiba tiba di refund terus transaksi yang ke 4 tiketnya dah terjual wkwk ini ada jadwal upload pembelian tiketnya ga sih kirain jadwal xxi diupload dihari itunya juga ternyata berubah ubah;['3×', 'gagal', 'transaksi', 'padahal', 'pas', 'direfresh', 'kursi', 'masih', 'kosong', 'saldo', 'tiba', 'tiba', 'di', 'refund', 'terus', 'transaksi', 'yang', 'ke', '4', 'tiketnya', 'dah', 'terjual', 'wkwk', 'ini', 'ada', 'jadwal', 'upload', 'pembelian', 'tiketnya', 'ga', 'sih', 'kirain', 'jadwal', 'xxi', 'diupload', 'dihari', 'itunya', 'juga', 'ternyata', 'berubah', 'ubah'];['3×', 'gagal', 'transaksi', 'padahal', 'pas', 'direfresh', 'kursi', 'masih', 'kosong', 'saldo', 'tiba', 'tiba', 'di', 'refund', 'terus', 'transaksi', 'yang', 'ke', '4', 'tiketnya', 'deh', 'terjual', 'tertawa', 'ini', 'ada', 'jadwal', 'upload', 'pembelian', 'tiketnya', 'tidak', 'sih', 'kirain', 'jadwal', 'xxi', 'diupload', 'dihari', 'itunya', 'juga', 'ternyata', 'berubah', 'ubah'];['3×', 'gagal', 'transaksi', 'padahal', 'pas', 'direfresh', 'kursi', 'masih', 'kosong', 'saldo', 'tiba', 'tiba', 'di', 'refund', 'terus', 'transaksi', 'yang', 'ke', '4', 'tiketnya', 'deh', 'terjual', 'tertawa', 'ini', 'ada', 'jadwal', 'upload', 'pembelian', 'tiketnya', 'tidak', 'sih', 'kirain', 'jadwal', 'xxi', 'diupload', 'dihari', 'itunya', 'juga', 'ternyata', 'berubah', 'ubah'];['3', 'gagal', 'transaksi', 'padahal', 'pas', 'direfresh', 'kursi', 'masih', 'kosong', 'saldo', 'tiba', 'tiba', 'di', 'refund', 'terus', 'transaksi', 'yang', 'ke', '4', 'tiket', 'deh', 'jual', 'tertawa', 'ini', 'ada', 'jadwal', 'upload', 'beli', 'tiket', 'tidak', 'sih', 'kirain', 'jadwal', 'xxi', 'diupload', 'hari', 'itu', 'juga', 'nyata', 'ubah', 'ubah']
5;TIX'ID dan DANA jodohnya aplikasi sangat berguna bangetttt...nonton bioskop XXI ga pake ribet antri dengan TIX'ID...prosese pembayaran transaksi apa pun dengan DANA ga pake ribet proses hanya itungan detik...TIX'ID dan DANA...MANTAPPP;tix'id dan dana jodohnya aplikasi sangat berguna bangetttt...nonton bioskop xxi ga pake ribet antri dengan tix'id...prosese pembayaran transaksi apa pun dengan dana ga pake ribet proses hanya itungan detik...tix'id dan dana...mantappp;tixid dan dana jodohnya aplikasi sangat berguna bangettttnonton bioskop xxi ga pake ribet antri dengan tixidprosese pembayaran transaksi apa pun dengan dana ga pake ribet proses hanya itungan detiktixid dan danamantappp;['tixid', 'dan', 'dana', 'jodohnya', 'aplikasi', 'sangat', 'berguna', 'bangettttnonton', 'bioskop', 'xxi', 'ga', 'pake', 'ribet', 'antri', 'dengan', 'tixidprosese', 'pembayaran', 'transaksi', 'apa', 'pun', 'dengan', 'dana', 'ga', 'pake', 'ribet', 'proses', 'hanya', 'itungan', 'detiktixid', 'dan', 'danamantappp'];['tixid', 'dan', 'dana', 'jodohnya', 'aplikasi', 'sangat', 'berguna', 'bangettttnonton', 'bioskop', 'xxi', 'tidak', 'pakai', 'ribet', 'antri', 'dengan', 'tixidprosese', 'pembayaran', 'transaksi', 'apa', 'pun', 'dengan', 'dana', 'tidak', 'pakai', 'ribet', 'proses', 'hanya', 'hitungan', 'detiktixid', 'dan', 'danamantappp'];['tixid', 'dan', 'dana', 'jodohnya', 'aplikasi', 'sangat', 'berguna', 'bangettttnonton', 'bioskop', 'xxi', 'tidak', 'pakai', 'ribet', 'antri', 'dengan', 'tixidprosese', 'pembayaran', 'transaksi', 'apa', 'pun', 'dengan', 'dana', 'tidak', 'pakai', 'ribet', 'proses', 'hanya', 'hitungan', 'detiktixid', 'dan', 'danamantappp'];['tixid', 'dan', 'dana', 'jodoh', 'aplikasi', 'sangat', 'guna', 'bangettttnonton', 'bioskop', 'xxi', 'tidak', 'pakai', 'ribet', 'antri', 'dengan', 'tixidprosese', 'bayar', 'transaksi', 'apa', 'pun', 'dengan', 'dana', 'tidak', 'pakai', 'ribet', 'proses', 'hanya', 'hitung', 'detiktixid', 'dan', 'danamantappp']
1;Kadang kalo lagi hari promo suka dalam perbaikan terus kesel kan. Terus kenapa pembaruan mulu yaampun capek saya, soalnya memori full jadi susah bgt update. Ampun deh;kadang kalo lagi hari promo suka dalam perbaikan terus kesel kan. terus kenapa pembaruan mulu yaampun capek saya, soalnya memori full jadi susah bgt update. ampun deh;kadang kalo lagi hari promo suka dalam perbaikan terus kesel kan terus kenapa pembaruan mulu yaampun capek saya soalnya memori full jadi susah bgt update ampun deh;['kadang', 'kalo', 'lagi', 'hari', 'promo', 'suka', 'dalam', 'perbaikan', 'terus', 'kesel', 'kan', 'terus', 'kenapa', 'pembaruan', 'mulu', 'yaampun', 'capek', 'saya', 'soalnya', 'memori', 'full', 'jadi', 'susah', 'bgt', 'update', 'ampun', 'deh'];['kadang', 'kalau', 'lagi', 'hari', 'promo', 'suka', 'dalam', 'perbaikan', 'terus', 'kesel', 'kan', 'terus', 'kenapa', 'pembaruan', 'melulu', 'yaampun', 'lelah', 'saya', 'soalnya', 'memori', 'full', 'jadi', 'susah', 'banget', 'perbarui', 'ampun', 'deh'];['kadang', 'kalau', 'lagi', 'hari', 'promo', 'suka', 'dalam', 'perbaikan', 'terus', 'kesel', 'kan', 'terus', 'kenapa', 'pembaruan', 'melulu', 'yaampun', 'lelah', 'saya', 'soalnya', 'memori', 'full', 'jadi', 'susah', 'banget', 'perbarui', 'ampun', 'deh'];['kadang', 'kalau', 'lagi', 'hari', 'promo', 'suka', 'dalam', 'baik', 'terus', 'kesel', 'kan', 'terus', 'kenapa', 'baru', 'melulu', 'yaampun', 'lelah', 'saya', 'soal', 'memori', 'full', 'jadi', 'susah', 'banget', 'baru', 'ampun', 'deh']
5;Mantabbb, pesen tiket nonton jadi lebih mudah dan gk perlu repot repot antri hehe. Tingkatkan layanan dan promo promonya yaa 😁;mantabbb, pesen tiket nonton jadi lebih mudah dan gk perlu repot repot antri hehe. tingkatkan layanan dan promo promonya yaa 😁;mantabbb pesen tiket nonton jadi lebih mudah dan gk perlu repot repot antri hehe tingkatkan layanan dan promo promonya yaa 😁;['mantabbb', 'pesen', 'tiket', 'nonton', 'jadi', 'lebih', 'mudah', 'dan', 'gk', 'perlu', 'repot', 'repot', 'antri', 'hehe', 'tingkatkan', 'layanan', 'dan', 'promo', 'promonya', 'yaa', '😁'];['mantabbb', 'pesan', 'tiket', 'nonton', 'jadi', 'lebih', 'mudah', 'dan', 'tidak', 'perlu', 'repot', 'repot', 'antri', 'he', 'tingkatkan', 'layanan', 'dan', 'promo', 'promonya', 'yaa', '😁'];['mantabbb', 'pesan', 'tiket', 'nonton', 'jadi', 'lebih', 'mudah', 'dan', 'tidak', 'perlu', 'repot', 'repot', 'antri', 'he', 'tingkatkan', 'layanan', 'dan', 'promo', 'promonya', 'yaa', '😁'];['mantabbb', 'pesan', 'tiket', 'nonton', 'jadi', 'lebih', 'mudah', 'dan', 'tidak', 'perlu', 'repot', 'repot', 'antri', 'he', 'tingkat', 'layan', 'dan', 'promo', 'promonya', 'yaa', '']
